Runs,Mins,BF,4s,6s,SR,Pos,Dismissed,Inns,Opposition,Ground,Start Date,MatchNo,Batter
41.0,49,31.0,4,2,132.25,4,1,2,v South Africa,Durban,2019-03-10,ODI # 4112,Kusal Mendis
21.0,68,42.0,1,0,50.00,4,1,1,v South Africa,Gqeberha,2019-03-13,ODI # 4114,Kusal Mendis
56.0,129,84.0,3,0,66.66,4,1,1,v South Africa,Cape Town,2019-03-16,ODI # 4115,Kusal Mendis
66.0,-,56.0,4,3,117.85,3,1,1,v Scotland,Edinburgh,2019-05-21,ODI # 4142,Kusal Mendis
0.0,3,1.0,0,0,0.00,4,1,1,v New Zealand,Cardiff,2019-06-01,ODI # 4145,Kusal Mendis
2.0,4,2.0,0,0,100.00,4,1,1,v Afghanistan,Cardiff,2019-06-04,ODI # 4149,Kusal Mendis
30.0,68,37.0,0,2,81.08,4,1,2,v Australia,The Oval,2019-06-15,ODI # 4159,Kusal Mendis
46.0,110,68.0,2,0,67.64,4,1,1,v England,Leeds,2019-06-21,ODI # 4168,Kusal Mendis
23.0,75,51.0,2,0,45.09,4,1,1,v South Africa,Chester-le-Street,2019-06-28,ODI # 4176,Kusal Mendis
39.0,53,41.0,4,0,95.12,4,1,1,v West Indies,Chester-le-Street,2019-07-01,ODI # 4180,Kusal Mendis
3.0,15,13.0,0,0,23.07,4,1,1,v India,Leeds,2019-07-06,ODI # 4187,Kusal Mendis
43.0,-,49.0,4,0,87.75,4,1,1,v Bangladesh,Colombo (RPS),2019-07-26,ODI # 4193,Kusal Mendis
41.0,-,74.0,4,0,55.40,4,0,2,v Bangladesh,Colombo (RPS),2019-07-28,ODI # 4194,Kusal Mendis
54.0,-,58.0,5,1,93.10,4,1,1,v Bangladesh,Colombo (RPS),2019-07-31,ODI # 4195,Kusal Mendis
20.0,-,25.0,2,1,80.00,4,1,2,v West Indies,Colombo (SSC),2020-02-22,ODI # 4246,Kusal Mendis
119.0,-,119.0,12,0,100.00,4,1,1,v West Indies,Hambantota,2020-02-26,ODI # 4247,Kusal Mendis
55.0,-,48.0,6,1,114.58,4,1,1,v West Indies,Pallekele,2020-03-01,ODI # 4250,Kusal Mendis
24.0,43,36.0,2,0,66.66,4,1,2,v Bangladesh,Mirpur,2021-05-23,ODI # 4290,Kusal Mendis
15.0,31,22.0,0,1,68.18,4,1,2,v Bangladesh,Mirpur,2021-05-25,ODI # 4291,Kusal Mendis
22.0,56,36.0,0,1,61.11,4,1,1,v Bangladesh,Mirpur,2021-05-28,ODI # 4292,Kusal Mendis
26.0,29,24.0,6,0,108.33,2,1,2,v Zimbabwe,Pallekele,2022-01-16,ODI # 4341,Kusal Mendis
7.0,21,9.0,1,0,77.77,2,1,2,v Zimbabwe,Pallekele,2022-01-18,ODI # 4343,Kusal Mendis
36.0,69,51.0,4,0,70.58,2,1,1,v Zimbabwe,Pallekele,2022-01-21,ODI # 4347,Kusal Mendis
86.0,139,87.0,8,1,98.85,3,0,1,v Australia,Pallekele,2022-06-14,ODI # 4409,Kusal Mendis
36.0,75,41.0,2,1,87.80,3,1,1,v Australia,Pallekele,2022-06-16,ODI # 4412,Kusal Mendis
87.0,128,85.0,8,0,102.35,3,1,2,v Australia,Colombo (RPS),2022-06-19,ODI # 4415,Kusal Mendis
14.0,22,21.0,1,1,66.66,3,1,1,v Australia,Colombo (RPS),2022-06-21,ODI # 4416,Kusal Mendis
26.0,61,40.0,3,0,65.00,3,1,1,v Australia,Colombo (RPS),2022-06-24,ODI # 4418,Kusal Mendis
1.0,18,5.0,0,0,20.00,2,1,2,v Afghanistan,Pallekele,2022-11-25,ODI # 4485,Kusal Mendis
2.0,15,8.0,0,0,25.00,2,0,2,v Afghanistan,Pallekele,2022-11-27,ODI # 4488,Kusal Mendis
67.0,68,61.0,8,1,109.83,2,1,2,v Afghanistan,Pallekele,2022-11-30,ODI # 4490,Kusal Mendis
0.0,9,4.0,0,0,0.00,3,1,2,v India,Guwahati,2023-01-10,ODI # 4501,Kusal Mendis
34.0,59,34.0,3,1,100.00,3,1,1,v India,Eden Gardens,2023-01-12,ODI # 4503,Kusal Mendis
4.0,11,7.0,1,0,57.14,3,1,2,v India,Thiruvananthapuram,2023-01-15,ODI # 4505,Kusal Mendis
0.0,22,16.0,0,0,0.00,3,1,2,v New Zealand,Auckland,2023-03-25,ODI # 4548,Kusal Mendis
0.0,8,6.0,0,0,0.00,3,1,1,v New Zealand,Hamilton,2023-03-31,ODI # 4557,Kusal Mendis
11.0,28,17.0,2,0,64.70,3,1,1,v Afghanistan,Hambantota,2023-06-02,ODI # 4579,Kusal Mendis
78.0,117,75.0,7,1,104.00,3,1,1,v Afghanistan,Hambantota,2023-06-04,ODI # 4580,Kusal Mendis
11.0,20,17.0,1,0,64.70,3,0,2,v Afghanistan,Hambantota,2023-06-07,ODI # 4583,Kusal Mendis
78.0,-,63.0,10,0,123.80,3,1,1,v U.A.E.,Bulawayo,2023-06-19,ODI # 4587,Kusal Mendis
0.0,2,1.0,0,0,0.00,3,1,1,v Ireland,Bulawayo,2023-06-25,ODI # 4599,Kusal Mendis
1.0,17,16.0,0,0,6.25,3,1,1,v Scotland,Bulawayo,2023-06-27,ODI # 4603,Kusal Mendis
10.0,20,14.0,1,0,71.42,3,1,1,v Netherlands,Bulawayo,2023-06-30,ODI # 4606,Kusal Mendis
25.0,45,42.0,2,0,59.52,3,0,2,v Zimbabwe,Bulawayo,2023-07-02,ODI # 4609,Kusal Mendis
34.0,37,43.0,3,0,79.06,3,0,2,v West Indies,Harare,2023-07-07,ODI # 4618,Kusal Mendis
43.0,58,52.0,5,1,82.69,3,1,1,v Netherlands,Harare,2023-07-09,ODI # 4620,Kusal Mendis
4.0,6,7.0,1,0,57.14,1,1,2,v England,Manchester,2011-07-09,ODI # 3170,Dimuth Karunaratne
60.0,110,82.0,3,0,73.17,2,1,1,v Scotland,Edinburgh,2011-07-13,ODI # 3172,Dimuth Karunaratne
0.0,1,1.0,0,0,0.00,1,1,1,v New Zealand,Hambantota,2013-11-10,ODI # 3432,Dimuth Karunaratne
4.0,9,8.0,0,0,50.00,1,1,1,v New Zealand,Hambantota,2013-11-12,ODI # 3434,Dimuth Karunaratne
16.0,35,12.0,1,0,133.33,9,0,2,v Pakistan,Dubai (DSC),2013-12-20,ODI # 3446,Dimuth Karunaratne
0.0,2,4.0,0,0,0.00,3,1,2,v Pakistan,Sharjah,2013-12-22,ODI # 3447,Dimuth Karunaratne
5.0,17,8.0,0,0,62.50,1,1,1,v New Zealand,Christchurch,2015-01-11,ODI # 3574,Dimuth Karunaratne
21.0,48,38.0,3,0,55.26,1,1,2,v New Zealand,Hamilton,2015-01-15,ODI # 3577,Dimuth Karunaratne
5.0,19,16.0,0,0,31.25,1,1,1,v New Zealand,Nelson,2015-01-20,ODI # 3585,Dimuth Karunaratne
12.0,16,13.0,1,0,92.30,9,1,2,v New Zealand,Dunedin,2015-01-23,ODI # 3588,Dimuth Karunaratne
26.0,33,34.0,2,0,76.47,5,1,2,v New Zealand,Dunedin,2015-01-25,ODI # 3590,Dimuth Karunaratne
14.0,32,21.0,0,0,66.66,5,1,2,v New Zealand,Christchurch,2015-02-14,ODI # 3599,Dimuth Karunaratne
23.0,47,32.0,3,0,71.87,4,1,2,v Afghanistan,Dunedin,2015-02-22,ODI # 3609,Dimuth Karunaratne
77.0,-,88.0,7,0,87.50,2,1,1,v Scotland,Edinburgh,2019-05-21,ODI # 4142,Dimuth Karunaratne
52.0,146,84.0,4,0,61.90,2,0,1,v New Zealand,Cardiff,2019-06-01,ODI # 4145,Dimuth Karunaratne
30.0,57,45.0,3,0,66.66,1,1,1,v Afghanistan,Cardiff,2019-06-04,ODI # 4149,Dimuth Karunaratne
97.0,132,108.0,9,0,89.81,1,1,2,v Australia,The Oval,2019-06-15,ODI # 4159,Dimuth Karunaratne
1.0,9,8.0,0,0,12.50,1,1,1,v England,Leeds,2019-06-21,ODI # 4168,Dimuth Karunaratne
0.0,3,1.0,0,0,0.00,1,1,1,v South Africa,Chester-le-Street,2019-06-28,ODI # 4176,Dimuth Karunaratne
32.0,69,48.0,4,0,66.66,1,1,1,v West Indies,Chester-le-Street,2019-07-01,ODI # 4180,Dimuth Karunaratne
10.0,16,17.0,2,0,58.82,1,1,1,v India,Leeds,2019-07-06,ODI # 4187,Dimuth Karunaratne
36.0,-,37.0,4,0,97.29,2,1,1,v Bangladesh,Colombo (RPS),2019-07-26,ODI # 4193,Dimuth Karunaratne
15.0,-,29.0,1,0,51.72,2,1,2,v Bangladesh,Colombo (RPS),2019-07-28,ODI # 4194,Dimuth Karunaratne
46.0,-,60.0,6,0,76.66,2,1,1,v Bangladesh,Colombo (RPS),2019-07-31,ODI # 4195,Dimuth Karunaratne
52.0,-,57.0,7,0,91.22,2,1,2,v West Indies,Colombo (SSC),2020-02-22,ODI # 4246,Dimuth Karunaratne
1.0,-,8.0,0,0,12.50,2,1,1,v West Indies,Hambantota,2020-02-26,ODI # 4247,Dimuth Karunaratne
44.0,-,54.0,5,0,81.48,2,1,1,v West Indies,Pallekele,2020-03-01,ODI # 4250,Dimuth Karunaratne
52.0,89,61.0,4,0,85.24,2,1,1,v West Indies,North Sound,2021-03-10,ODI # 4276,Dimuth Karunaratne
1.0,12,3.0,0,0,33.33,2,1,1,v West Indies,North Sound,2021-03-12,ODI # 4277,Dimuth Karunaratne
31.0,69,46.0,1,1,67.39,2,1,1,v West Indies,North Sound,2021-03-14,ODI # 4278,Dimuth Karunaratne
4.0,13,6.0,1,0,66.66,2,1,1,v Afghanistan,Hambantota,2023-06-02,ODI # 4579,Dimuth Karunaratne
52.0,99,62.0,7,0,83.87,2,1,1,v Afghanistan,Hambantota,2023-06-04,ODI # 4580,Dimuth Karunaratne
56.0,66,45.0,7,0,124.44,2,0,2,v Afghanistan,Hambantota,2023-06-07,ODI # 4583,Dimuth Karunaratne
52.0,-,54.0,7,0,96.29,2,1,1,v U.A.E.,Bulawayo,2023-06-19,ODI # 4587,Dimuth Karunaratne
61.0,58,51.0,8,0,119.60,2,0,2,v Oman,Bulawayo,2023-06-23,ODI # 4595,Dimuth Karunaratne
103.0,172,103.0,8,0,100.00,2,1,1,v Ireland,Bulawayo,2023-06-25,ODI # 4599,Dimuth Karunaratne
7.0,19,9.0,1,0,77.77,2,1,1,v Scotland,Bulawayo,2023-06-27,ODI # 4603,Dimuth Karunaratne
33.0,87,51.0,2,0,64.70,2,1,1,v Netherlands,Bulawayo,2023-06-30,ODI # 4606,Dimuth Karunaratne
30.0,88,56.0,2,0,53.57,2,1,2,v Zimbabwe,Bulawayo,2023-07-02,ODI # 4609,Dimuth Karunaratne
83.0,137,92.0,7,0,90.21,2,1,2,v West Indies,Harare,2023-07-07,ODI # 4618,Dimuth Karunaratne
8.0,29,16.0,1,0,50.0,3,1,1,v West Indies,North Sound,2021-03-10,ODI # 4276,Pathum Nissanka
10.0,21,13.0,1,0,76.92,3,1,1,v West Indies,North Sound,2021-03-12,ODI # 4277,Pathum Nissanka
24.0,38,25.0,3,0,96.0,3,1,1,v West Indies,North Sound,2021-03-14,ODI # 4278,Pathum Nissanka
8.0,13,13.0,1,0,61.53,3,1,2,v Bangladesh,Mirpur,2021-05-23,ODI # 4290,Pathum Nissanka
20.0,60,36.0,2,0,55.55,3,1,2,v Bangladesh,Mirpur,2021-05-25,ODI # 4291,Pathum Nissanka
0.0,5,4.0,0,0,0.0,3,1,1,v Bangladesh,Mirpur,2021-05-28,ODI # 4292,Pathum Nissanka
5.0,20,19.0,0,0,26.31,1,1,1,v England,Chester-le-Street,2021-06-29,ODI # 4296,Pathum Nissanka
5.0,20,12.0,1,0,41.66,1,1,1,v England,The Oval,2021-07-01,ODI # 4297,Pathum Nissanka
6.0,24,17.0,1,0,35.29,3,1,1,v England,Bristol,2021-07-04,ODI # 4298,Pathum Nissanka
75.0,105,71.0,10,0,105.63,1,1,2,v Zimbabwe,Pallekele,2022-01-16,ODI # 4341,Pathum Nissanka
16.0,27,24.0,3,0,66.66,1,1,2,v Zimbabwe,Pallekele,2022-01-18,ODI # 4343,Pathum Nissanka
55.0,90,66.0,6,0,83.33,1,1,1,v Zimbabwe,Pallekele,2022-01-21,ODI # 4347,Pathum Nissanka
56.0,100,68.0,6,1,82.35,2,1,1,v Australia,Pallekele,2022-06-14,ODI # 4409,Pathum Nissanka
14.0,24,17.0,3,0,82.35,2,1,1,v Australia,Pallekele,2022-06-16,ODI # 4412,Pathum Nissanka
137.0,203,147.0,11,2,93.19,2,1,2,v Australia,Colombo (RPS),2022-06-19,ODI # 4415,Pathum Nissanka
13.0,42,25.0,2,0,52.0,2,1,1,v Australia,Colombo (RPS),2022-06-21,ODI # 4416,Pathum Nissanka
2.0,10,4.0,0,0,50.0,2,1,1,v Australia,Colombo (RPS),2022-06-24,ODI # 4418,Pathum Nissanka
85.0,135,83.0,10,0,102.4,1,1,2,v Afghanistan,Pallekele,2022-11-25,ODI # 4485,Pathum Nissanka
3.0,15,8.0,0,0,37.5,1,0,2,v Afghanistan,Pallekele,2022-11-27,ODI # 4488,Pathum Nissanka
35.0,77,55.0,3,0,63.63,1,1,2,v Afghanistan,Pallekele,2022-11-30,ODI # 4490,Pathum Nissanka
72.0,125,80.0,11,0,90.0,1,1,2,v India,Guwahati,2023-01-10,ODI # 4501,Pathum Nissanka
9.0,15,10.0,2,0,90.0,1,1,2,v New Zealand,Auckland,2023-03-25,ODI # 4548,Pathum Nissanka
57.0,109,64.0,8,1,89.06,1,1,1,v New Zealand,Hamilton,2023-03-31,ODI # 4557,Pathum Nissanka
38.0,101,59.0,5,0,64.4,1,1,1,v Afghanistan,Hambantota,2023-06-02,ODI # 4579,Pathum Nissanka
43.0,73,56.0,6,0,76.78,1,1,1,v Afghanistan,Hambantota,2023-06-04,ODI # 4580,Pathum Nissanka
51.0,44,34.0,8,2,150.0,1,1,2,v Afghanistan,Hambantota,2023-06-07,ODI # 4583,Pathum Nissanka
57.0,-,76.0,5,0,75.0,1,1,1,v U.A.E.,Bulawayo,2023-06-19,ODI # 4587,Pathum Nissanka
37.0,58,39.0,5,0,94.87,1,0,2,v Oman,Bulawayo,2023-06-23,ODI # 4595,Pathum Nissanka
20.0,42,26.0,4,0,76.92,1,1,1,v Ireland,Bulawayo,2023-06-25,ODI # 4599,Pathum Nissanka
75.0,121,85.0,10,0,88.23,1,1,1,v Scotland,Bulawayo,2023-06-27,ODI # 4603,Pathum Nissanka
0.0,1,1.0,0,0,0.0,1,1,1,v Netherlands,Bulawayo,2023-06-30,ODI # 4606,Pathum Nissanka
101.0,135,102.0,14,0,99.01,1,0,2,v Zimbabwe,Bulawayo,2023-07-02,ODI # 4609,Pathum Nissanka
104.0,124,113.0,14,0,92.03,1,1,2,v West Indies,Harare,2023-07-07,ODI # 4618,Pathum Nissanka
23.0,48,33.0,3,0,69.69,1,1,1,v Netherlands,Harare,2023-07-09,ODI # 4620,Pathum Nissanka
0.0,6,6.0,0,0,0.00,3,1,1,v England,Chester-le-Street,2021-06-29,ODI # 4296,Charith Asalanka
3.0,15,11.0,0,0,27.27,5,1,1,v England,The Oval,2021-07-01,ODI # 4297,Charith Asalanka
38.0,77,65.0,1,0,58.46,5,1,1,v India,Colombo (RPS),2021-07-18,ODI # 4307,Charith Asalanka
65.0,102,68.0,6,0,95.58,5,1,1,v India,Colombo (RPS),2021-07-20,ODI # 4309,Charith Asalanka
24.0,37,28.0,3,0,85.71,5,1,2,v India,Colombo (RPS),2021-07-23,ODI # 4312,Charith Asalanka
72.0,93,62.0,6,1,116.12,5,1,1,v South Africa,Colombo (RPS),2021-09-02,ODI # 4314,Charith Asalanka
77.0,108,69.0,5,3,111.59,5,1,2,v South Africa,Colombo (RPS),2021-09-04,ODI # 4315,Charith Asalanka
47.0,114,71.0,2,0,66.19,5,1,1,v South Africa,Colombo (RPS),2021-09-07,ODI # 4318,Charith Asalanka
71.0,113,68.0,6,2,104.41,5,1,2,v Zimbabwe,Pallekele,2022-01-16,ODI # 4341,Charith Asalanka
23.0,30,21.0,2,1,109.52,5,1,2,v Zimbabwe,Pallekele,2022-01-18,ODI # 4343,Charith Asalanka
52.0,79,56.0,5,0,92.85,5,1,1,v Zimbabwe,Pallekele,2022-01-21,ODI # 4347,Charith Asalanka
37.0,64,42.0,4,0,88.09,5,1,1,v Australia,Pallekele,2022-06-14,ODI # 4409,Charith Asalanka
13.0,37,27.0,1,0,48.14,5,1,1,v Australia,Pallekele,2022-06-16,ODI # 4412,Charith Asalanka
13.0,26,12.0,0,1,108.33,5,0,2,v Australia,Colombo (RPS),2022-06-19,ODI # 4415,Charith Asalanka
110.0,182,106.0,10,1,103.77,5,1,1,v Australia,Colombo (RPS),2022-06-21,ODI # 4416,Charith Asalanka
14.0,30,27.0,1,0,51.85,5,1,1,v Australia,Colombo (RPS),2022-06-24,ODI # 4418,Charith Asalanka
10.0,21,18.0,0,0,55.55,5,1,2,v Afghanistan,Pallekele,2022-11-25,ODI # 4485,Charith Asalanka
83.0,137,72.0,5,4,115.27,5,0,2,v Afghanistan,Pallekele,2022-11-30,ODI # 4490,Charith Asalanka
23.0,39,28.0,3,0,82.14,4,1,2,v India,Guwahati,2023-01-10,ODI # 4501,Charith Asalanka
15.0,27,21.0,1,0,71.42,5,1,1,v India,Eden Gardens,2023-01-12,ODI # 4503,Charith Asalanka
1.0,11,4.0,0,0,25.00,4,1,2,v India,Thiruvananthapuram,2023-01-15,ODI # 4505,Charith Asalanka
9.0,10,12.0,2,0,75.00,5,1,2,v New Zealand,Auckland,2023-03-25,ODI # 4548,Charith Asalanka
9.0,31,21.0,2,0,42.85,5,1,1,v New Zealand,Hamilton,2023-03-31,ODI # 4557,Charith Asalanka
91.0,156,95.0,12,0,95.78,5,1,1,v Afghanistan,Hambantota,2023-06-02,ODI # 4579,Charith Asalanka
6.0,9,12.0,0,0,50.00,5,1,1,v Afghanistan,Hambantota,2023-06-04,ODI # 4580,Charith Asalanka
48.0,-,23.0,5,2,208.69,5,0,1,v U.A.E.,Bulawayo,2023-06-19,ODI # 4587,Charith Asalanka
38.0,45,30.0,1,2,126.66,5,1,1,v Ireland,Bulawayo,2023-06-25,ODI # 4599,Charith Asalanka
63.0,79,65.0,4,2,96.92,5,1,1,v Scotland,Bulawayo,2023-06-27,ODI # 4603,Charith Asalanka
2.0,12,8.0,0,0,25.00,5,1,1,v Netherlands,Bulawayo,2023-06-30,ODI # 4606,Charith Asalanka
36.0,51,36.0,4,0,100.00,5,1,1,v Netherlands,Harare,2023-07-09,ODI # 4620,Charith Asalanka
3.0,-,3.0,0,0,100.00,9,0,1,v Ireland,Dublin (Malahide),2016-06-16,ODI # 3748,Dhananjaya de Silva
2.0,15,6.0,0,0,33.33,6,1,1,v Australia,Colombo (RPS),2016-08-21,ODI # 3768,Dhananjaya de Silva
7.0,15,10.0,1,0,70.00,6,1,1,v Australia,Colombo (RPS),2016-08-24,ODI # 3769,Dhananjaya de Silva
12.0,39,30.0,1,0,40.00,6,1,1,v Australia,Dambulla,2016-08-28,ODI # 3772,Dhananjaya de Silva
76.0,135,87.0,9,0,87.35,1,1,1,v Australia,Dambulla,2016-08-31,ODI # 3774,Dhananjaya de Silva
34.0,59,47.0,4,0,72.34,1,1,1,v Australia,Pallekele,2016-09-04,ODI # 3776,Dhananjaya de Silva
78.0,103,75.0,12,0,104.00,1,0,2,v Zimbabwe,Harare,2016-11-14,ODI # 3804,Dhananjaya de Silva
3.0,16,10.0,0,0,30.00,1,1,2,v West Indies,Harare,2016-11-16,ODI # 3805,Dhananjaya de Silva
58.0,83,60.0,7,0,96.66,1,1,1,v West Indies,Bulawayo,2016-11-23,ODI # 3808,Dhananjaya de Silva
0.0,1,1.0,0,0,0.00,1,1,2,v Zimbabwe,Bulawayo,2016-11-27,ODI # 3810,Dhananjaya de Silva
28.0,77,53.0,1,0,52.83,6,1,1,v South Africa,Gqeberha,2017-01-28,ODI # 3828,Dhananjaya de Silva
1.0,5,5.0,0,0,20.00,5,1,2,v South Africa,Durban,2017-02-01,ODI # 3830,Dhananjaya de Silva
16.0,24,25.0,2,0,64.00,5,1,1,v South Africa,Johannesburg,2017-02-04,ODI # 3831,Dhananjaya de Silva
5.0,18,14.0,0,0,35.71,5,1,2,v South Africa,Cape Town,2017-02-07,ODI # 3833,Dhananjaya de Silva
11.0,30,19.0,1,0,57.89,5,1,2,v South Africa,Centurion,2017-02-10,ODI # 3834,Dhananjaya de Silva
1.0,6,6.0,0,0,16.66,6,1,1,v Pakistan,Cardiff,2017-06-12,ODI # 3888,Dhananjaya de Silva
84.0,-,66.0,8,3,127.27,7,1,2,v South Africa,Pallekele,2018-08-05,ODI # 4029,Dhananjaya de Silva
10.0,-,10.0,2,0,100.00,6,1,1,v South Africa,Pallekele,2018-08-08,ODI # 4030,Dhananjaya de Silva
30.0,-,41.0,1,1,73.17,6,1,1,v South Africa,Colombo (RPS),2018-08-12,ODI # 4031,Dhananjaya de Silva
0.0,-,3.0,0,0,0.00,4,1,2,v Bangladesh,Dubai (DSC),2018-09-15,ODI # 4036,Dhananjaya de Silva
23.0,-,38.0,2,1,60.52,3,1,2,v Afghanistan,Abu Dhabi,2018-09-17,ODI # 4038,Dhananjaya de Silva
36.0,66,50.0,2,1,72.00,6,0,2,v England,Dambulla,2018-10-13,ODI # 4053,Dhananjaya de Silva
3.0,-,10.0,0,0,30.00,6,1,1,v England,Pallekele,2018-10-17,ODI # 4054,Dhananjaya de Silva
17.0,-,28.0,2,0,60.71,5,1,1,v England,Pallekele,2018-10-20,ODI # 4055,Dhananjaya de Silva
19.0,-,15.0,1,1,126.66,7,0,1,v England,Colombo (RPS),2018-10-23,ODI # 4058,Dhananjaya de Silva
36.0,-,29.0,5,1,124.13,2,1,2,v New Zealand,Nelson,2019-01-08,ODI # 4076,Dhananjaya de Silva
39.0,73,52.0,3,0,75.00,6,1,1,v South Africa,Johannesburg,2019-03-03,ODI # 4104,Dhananjaya de Silva
15.0,27,26.0,2,0,57.69,6,1,2,v South Africa,Centurion,2019-03-06,ODI # 4107,Dhananjaya de Silva
22.0,61,46.0,2,0,47.82,7,1,1,v South Africa,Gqeberha,2019-03-13,ODI # 4114,Dhananjaya de Silva
12.0,14,12.0,2,0,100.00,8,1,1,v South Africa,Cape Town,2019-03-16,ODI # 4115,Dhananjaya de Silva
7.0,-,10.0,0,0,70.00,7,1,1,v Scotland,Edinburgh,2019-05-21,ODI # 4142,Dhananjaya de Silva
4.0,15,13.0,1,0,30.76,5,1,1,v New Zealand,Cardiff,2019-06-01,ODI # 4145,Dhananjaya de Silva
0.0,7,4.0,0,0,0.00,6,1,1,v Afghanistan,Cardiff,2019-06-04,ODI # 4149,Dhananjaya de Silva
16.0,43,30.0,2,0,53.33,8,0,2,v Australia,The Oval,2019-06-15,ODI # 4159,Dhananjaya de Silva
29.0,48,47.0,1,0,61.70,7,1,1,v England,Leeds,2019-06-21,ODI # 4168,Dhananjaya de Silva
