Runs,Mins,BF,4s,6s,SR,Pos,Dismissed,Inns,Opposition,Ground,Start Date,MatchNo,Batter
24.0,54,41.0,2,0,58.53,6,1,1,v South Africa,Chester-le-Street,2019-06-28,ODI # 4176,Dhananjaya de Silva
6.0,5,3.0,1,0,200.00,8,0,1,v West Indies,Chester-le-Street,2019-07-01,ODI # 4180,Dhananjaya de Silva
29.0,60,36.0,1,0,80.55,7,0,1,v India,Leeds,2019-07-06,ODI # 4187,Dhananjaya de Silva
18.0,-,12.0,3,0,150.00,8,1,1,v Bangladesh,Colombo (RPS),2019-07-26,ODI # 4193,Dhananjaya de Silva
18.0,-,29.0,2,0,62.06,6,1,2,v West Indies,Colombo (SSC),2020-02-22,ODI # 4246,Dhananjaya de Silva
12.0,-,5.0,2,0,240.00,7,1,1,v West Indies,Hambantota,2020-02-26,ODI # 4247,Dhananjaya de Silva
51.0,-,47.0,5,0,108.51,6,1,1,v West Indies,Pallekele,2020-03-01,ODI # 4250,Dhananjaya de Silva
9.0,17,15.0,1,0,60.00,5,1,2,v Bangladesh,Mirpur,2021-05-23,ODI # 4290,Dhananjaya de Silva
10.0,25,21.0,0,0,47.61,5,1,2,v Bangladesh,Mirpur,2021-05-25,ODI # 4291,Dhananjaya de Silva
55.0,113,70.0,4,0,78.57,5,0,1,v Bangladesh,Mirpur,2021-05-28,ODI # 4292,Dhananjaya de Silva
91.0,150,91.0,13,0,100.00,4,1,1,v England,The Oval,2021-07-01,ODI # 4297,Dhananjaya de Silva
4.0,20,12.0,1,0,33.33,4,1,1,v England,Bristol,2021-07-04,ODI # 4298,Dhananjaya de Silva
14.0,32,27.0,1,0,51.85,4,1,1,v India,Colombo (RPS),2021-07-18,ODI # 4307,Dhananjaya de Silva
32.0,52,45.0,1,0,71.11,4,1,1,v India,Colombo (RPS),2021-07-20,ODI # 4309,Dhananjaya de Silva
2.0,10,9.0,0,0,22.22,4,1,2,v India,Colombo (RPS),2021-07-23,ODI # 4312,Dhananjaya de Silva
44.0,74,62.0,5,0,70.96,4,1,1,v South Africa,Colombo (RPS),2021-09-02,ODI # 4314,Dhananjaya de Silva
12.0,46,24.0,0,0,50.00,4,1,2,v South Africa,Colombo (RPS),2021-09-04,ODI # 4315,Dhananjaya de Silva
31.0,56,44.0,2,0,70.45,4,1,1,v South Africa,Colombo (RPS),2021-09-07,ODI # 4318,Dhananjaya de Silva
7.0,19,17.0,0,0,41.17,4,1,1,v Australia,Pallekele,2022-06-14,ODI # 4409,Dhananjaya de Silva
34.0,45,41.0,2,1,82.92,4,1,1,v Australia,Pallekele,2022-06-16,ODI # 4412,Dhananjaya de Silva
25.0,25,17.0,4,0,147.05,4,1,2,v Australia,Colombo (RPS),2022-06-19,ODI # 4415,Dhananjaya de Silva
60.0,90,61.0,7,0,98.36,4,1,1,v Australia,Colombo (RPS),2022-06-21,ODI # 4416,Dhananjaya de Silva
16.0,20,16.0,3,0,100.00,4,1,2,v Afghanistan,Pallekele,2022-11-25,ODI # 4485,Dhananjaya de Silva
5.0,7,11.0,1,0,45.45,4,1,2,v Afghanistan,Pallekele,2022-11-30,ODI # 4490,Dhananjaya de Silva
47.0,40,40.0,9,0,117.50,5,1,2,v India,Guwahati,2023-01-10,ODI # 4501,Dhananjaya de Silva
0.0,4,1.0,0,0,0.00,4,1,1,v India,Eden Gardens,2023-01-12,ODI # 4503,Dhananjaya de Silva
13.0,19,21.0,2,0,61.90,6,1,1,v New Zealand,Hamilton,2023-03-31,ODI # 4557,Dhananjaya de Silva
51.0,71,59.0,5,0,86.44,6,1,1,v Afghanistan,Hambantota,2023-06-02,ODI # 4579,Dhananjaya de Silva
29.0,55,24.0,1,1,120.83,6,0,1,v Afghanistan,Hambantota,2023-06-04,ODI # 4580,Dhananjaya de Silva
5.0,-,5.0,0,0,100.00,7,1,1,v U.A.E.,Bulawayo,2023-06-19,ODI # 4587,Dhananjaya de Silva
42.0,65,35.0,4,1,120.00,6,0,1,v Ireland,Bulawayo,2023-06-25,ODI # 4599,Dhananjaya de Silva
23.0,38,31.0,2,0,74.19,6,1,1,v Scotland,Bulawayo,2023-06-27,ODI # 4603,Dhananjaya de Silva
93.0,159,111.0,8,2,83.78,6,1,1,v Netherlands,Bulawayo,2023-06-30,ODI # 4606,Dhananjaya de Silva
4.0,16,8.0,0,0,50.00,6,1,1,v Netherlands,Harare,2023-07-09,ODI # 4620,Dhananjaya de Silva
0.0,-,2.0,0,0,0.00,5,1,1,v Pakistan,Sharjah,2017-10-20,ODI # 3927,Sadeera Samarawickrama
0.0,-,3.0,0,0,0.00,2,1,1,v Pakistan,Sharjah,2017-10-23,ODI # 3930,Sadeera Samarawickrama
42.0,77,57.0,5,0,73.68,3,1,1,v India,Visakhapatnam,2017-12-17,ODI # 3942,Sadeera Samarawickrama
35.0,-,34.0,4,0,102.94,2,1,1,v England,Pallekele,2018-10-17,ODI # 4054,Sadeera Samarawickrama
1.0,-,7.0,0,0,14.28,2,1,1,v England,Pallekele,2018-10-20,ODI # 4055,Sadeera Samarawickrama
54.0,-,48.0,8,0,112.50,2,1,1,v England,Colombo (RPS),2018-10-23,ODI # 4058,Sadeera Samarawickrama
6.0,-,14.0,1,0,42.85,2,1,2,v Pakistan,Karachi,2019-09-30,ODI # 4211,Sadeera Samarawickrama
44.0,57,46.0,5,0,95.65,4,1,1,v Afghanistan,Hambantota,2023-06-04,ODI # 4580,Sadeera Samarawickrama
73.0,-,64.0,9,0,114.06,4,1,1,v U.A.E.,Bulawayo,2023-06-19,ODI # 4587,Sadeera Samarawickrama
82.0,115,86.0,4,0,95.34,4,1,1,v Ireland,Bulawayo,2023-06-25,ODI # 4599,Sadeera Samarawickrama
26.0,48,35.0,4,0,74.28,4,1,1,v Scotland,Bulawayo,2023-06-27,ODI # 4603,Sadeera Samarawickrama
1.0,4,3.0,0,0,33.33,4,1,1,v Netherlands,Bulawayo,2023-06-30,ODI # 4606,Sadeera Samarawickrama
17.0,26,18.0,1,0,94.44,4,0,2,v West Indies,Harare,2023-07-07,ODI # 4618,Sadeera Samarawickrama
19.0,39,23.0,4,0,82.60,2,1,1,v Netherlands,Harare,2023-07-09,ODI # 4620,Sadeera Samarawickrama
19.0,21,17.0,2,0,111.76,7,0,1,v Zimbabwe,Hambantota,2017-07-08,ODI # 3903,Wanindu Hasaranga
0.0,5,5.0,0,0,0.00,7,1,1,v Zimbabwe,Hambantota,2017-07-10,ODI # 3904,Wanindu Hasaranga
2.0,-,5.0,0,0,40.00,7,1,1,v India,Dambulla,2017-08-20,ODI # 3905,Wanindu Hasaranga
22.0,-,22.0,2,1,100.00,7,1,2,v India,Colombo (RPS),2017-08-31,ODI # 3908,Wanindu Hasaranga
9.0,-,9.0,1,0,100.00,7,1,1,v India,Colombo (RPS),2017-09-03,ODI # 3909,Wanindu Hasaranga
11.0,-,12.0,0,1,91.66,8,1,2,v Zimbabwe,Mirpur,2018-01-17,ODI # 3955,Wanindu Hasaranga
0.0,-,1.0,0,0,0.00,8,1,2,v Bangladesh,Mirpur,2018-01-19,ODI # 3959,Wanindu Hasaranga
12.0,-,5.0,2,0,240.00,8,0,1,v Bangladesh,Colombo (RPS),2019-07-31,ODI # 4195,Wanindu Hasaranga
30.0,-,23.0,1,2,130.43,8,1,2,v Pakistan,Karachi,2019-09-30,ODI # 4211,Wanindu Hasaranga
10.0,-,12.0,0,0,83.33,8,1,1,v Pakistan,Karachi,2019-10-02,ODI # 4212,Wanindu Hasaranga
42.0,-,39.0,4,1,107.69,8,0,2,v West Indies,Colombo (SSC),2020-02-22,ODI # 4246,Wanindu Hasaranga
17.0,-,10.0,3,0,170.00,8,1,1,v West Indies,Hambantota,2020-02-26,ODI # 4247,Wanindu Hasaranga
16.0,-,9.0,1,1,177.77,8,1,1,v West Indies,Pallekele,2020-03-01,ODI # 4250,Wanindu Hasaranga
3.0,8,5.0,0,0,60.00,8,1,1,v West Indies,North Sound,2021-03-10,ODI # 4276,Wanindu Hasaranga
47.0,35,31.0,2,4,151.61,8,1,1,v West Indies,North Sound,2021-03-12,ODI # 4277,Wanindu Hasaranga
80.0,79,60.0,7,3,133.33,8,0,1,v West Indies,North Sound,2021-03-14,ODI # 4278,Wanindu Hasaranga
74.0,77,60.0,3,5,123.33,8,1,2,v Bangladesh,Mirpur,2021-05-23,ODI # 4290,Wanindu Hasaranga
6.0,17,14.0,0,0,42.85,8,1,2,v Bangladesh,Mirpur,2021-05-25,ODI # 4291,Wanindu Hasaranga
18.0,30,21.0,1,0,85.71,7,1,1,v Bangladesh,Mirpur,2021-05-28,ODI # 4292,Wanindu Hasaranga
54.0,91,65.0,6,1,83.07,5,1,1,v England,Chester-le-Street,2021-06-29,ODI # 4296,Wanindu Hasaranga
26.0,67,49.0,2,0,53.06,6,1,1,v England,The Oval,2021-07-01,ODI # 4297,Wanindu Hasaranga
20.0,54,33.0,1,0,60.60,6,1,1,v England,Bristol,2021-07-04,ODI # 4298,Wanindu Hasaranga
8.0,13,7.0,1,0,114.28,7,1,1,v India,Colombo (RPS),2021-07-18,ODI # 4307,Wanindu Hasaranga
8.0,17,11.0,1,0,72.72,7,1,1,v India,Colombo (RPS),2021-07-20,ODI # 4309,Wanindu Hasaranga
3.0,12,6.0,0,0,50.00,7,1,1,v South Africa,Colombo (RPS),2021-09-02,ODI # 4314,Wanindu Hasaranga
3.0,9,4.0,0,0,75.00,7,1,2,v South Africa,Colombo (RPS),2021-09-04,ODI # 4315,Wanindu Hasaranga
6.0,10,10.0,0,0,60.00,7,1,1,v South Africa,Colombo (RPS),2021-09-07,ODI # 4318,Wanindu Hasaranga
37.0,24,19.0,6,0,194.73,8,1,1,v Australia,Pallekele,2022-06-14,ODI # 4409,Wanindu Hasaranga
21.0,35,20.0,3,0,105.00,9,0,1,v Australia,Colombo (RPS),2022-06-21,ODI # 4416,Wanindu Hasaranga
66.0,71,46.0,10,2,143.47,7,1,2,v Afghanistan,Pallekele,2022-11-25,ODI # 4485,Wanindu Hasaranga
2.0,8,3.0,0,0,66.66,7,1,2,v Afghanistan,Pallekele,2022-11-30,ODI # 4490,Wanindu Hasaranga
16.0,8,7.0,1,2,228.57,7,1,2,v India,Guwahati,2023-01-10,ODI # 4501,Wanindu Hasaranga
21.0,20,17.0,3,1,123.52,7,1,1,v India,Eden Gardens,2023-01-12,ODI # 4503,Wanindu Hasaranga
1.0,12,7.0,0,0,14.28,6,1,2,v India,Thiruvananthapuram,2023-01-15,ODI # 4505,Wanindu Hasaranga
2.0,5,4.0,0,0,50.00,8,1,2,v New Zealand,Auckland,2023-03-25,ODI # 4548,Wanindu Hasaranga
0.0,8,4.0,0,0,0.00,9,1,1,v New Zealand,Hamilton,2023-03-31,ODI # 4557,Wanindu Hasaranga
29.0,15,12.0,4,1,241.66,8,0,1,v Afghanistan,Hambantota,2023-06-04,ODI # 4580,Wanindu Hasaranga
23.0,-,12.0,3,0,191.66,8,0,1,v U.A.E.,Bulawayo,2023-06-19,ODI # 4587,Wanindu Hasaranga
4.0,5,5.0,0,0,80.00,8,1,1,v Ireland,Bulawayo,2023-06-25,ODI # 4599,Wanindu Hasaranga
15.0,15,12.0,2,0,125.00,8,1,1,v Scotland,Bulawayo,2023-06-27,ODI # 4603,Wanindu Hasaranga
20.0,27,21.0,1,1,95.23,8,1,1,v Netherlands,Bulawayo,2023-06-30,ODI # 4606,Wanindu Hasaranga
29.0,34,21.0,2,1,138.09,8,1,1,v Netherlands,Harare,2023-07-09,ODI # 4620,Wanindu Hasaranga
19.0,53,33.0,0,1,57.57,8,0,1,v England,Chester-le-Street,2021-06-29,ODI # 4296,Chamika Karunaratne
21.0,50,38.0,1,0,55.26,8,1,1,v England,The Oval,2021-07-01,ODI # 4297,Chamika Karunaratne
11.0,36,29.0,0,0,37.93,8,1,1,v England,Bristol,2021-07-04,ODI # 4298,Chamika Karunaratne
43.0,52,35.0,1,2,122.85,8,0,1,v India,Colombo (RPS),2021-07-18,ODI # 4307,Chamika Karunaratne
44.0,52,33.0,5,0,133.33,8,0,1,v India,Colombo (RPS),2021-07-20,ODI # 4309,Chamika Karunaratne
3.0,13,10.0,0,0,30.00,8,1,2,v India,Colombo (RPS),2021-07-23,ODI # 4312,Chamika Karunaratne
7.0,14,7.0,0,0,100.00,8,0,1,v South Africa,Colombo (RPS),2021-09-02,ODI # 4314,Chamika Karunaratne
36.0,40,23.0,1,2,156.52,8,1,2,v South Africa,Colombo (RPS),2021-09-04,ODI # 4315,Chamika Karunaratne
16.0,44,39.0,1,0,41.02,8,1,1,v South Africa,Colombo (RPS),2021-09-07,ODI # 4318,Chamika Karunaratne
5.0,4,2.0,1,0,250.00,7,0,2,v Zimbabwe,Pallekele,2022-01-16,ODI # 4341,Chamika Karunaratne
34.0,68,38.0,2,0,89.47,7,1,2,v Zimbabwe,Pallekele,2022-01-18,ODI # 4343,Chamika Karunaratne
30.0,58,32.0,1,0,93.75,7,1,1,v Zimbabwe,Pallekele,2022-01-21,ODI # 4347,Chamika Karunaratne
7.0,11,7.0,1,0,100.00,7,1,1,v Australia,Pallekele,2022-06-14,ODI # 4409,Chamika Karunaratne
18.0,21,17.0,0,1,105.88,7,1,1,v Australia,Pallekele,2022-06-16,ODI # 4412,Chamika Karunaratne
0.0,5,2.0,0,0,0.00,7,0,2,v Australia,Colombo (RPS),2022-06-19,ODI # 4415,Chamika Karunaratne
7.0,16,9.0,0,0,77.77,8,1,1,v Australia,Colombo (RPS),2022-06-21,ODI # 4416,Chamika Karunaratne
75.0,118,75.0,8,2,100.00,8,1,1,v Australia,Colombo (RPS),2022-06-24,ODI # 4418,Chamika Karunaratne
14.0,31,21.0,2,0,66.66,9,1,2,v India,Guwahati,2023-01-10,ODI # 4501,Chamika Karunaratne
17.0,33,25.0,3,0,68.00,9,1,1,v India,Eden Gardens,2023-01-12,ODI # 4503,Chamika Karunaratne
1.0,13,6.0,0,0,16.66,7,1,2,v India,Thiruvananthapuram,2023-01-15,ODI # 4505,Chamika Karunaratne
11.0,54,24.0,1,0,45.83,7,1,2,v New Zealand,Auckland,2023-03-25,ODI # 4548,Chamika Karunaratne
24.0,65,42.0,3,0,57.14,8,1,1,v New Zealand,Hamilton,2023-03-31,ODI # 4557,Chamika Karunaratne
12.0,15,9.0,1,0,133.33,11,0,1,v Scotland,Hobart,2015-03-11,ODI # 3632,Dushmantha Chameera
2.0,17,5.0,0,0,40.00,10,0,1,v South Africa,Sydney,2015-03-18,ODI # 3640,Dushmantha Chameera
13.0,34,29.0,1,0,44.82,10,0,1,v New Zealand,Christchurch,2015-12-26,ODI # 3714,Dushmantha Chameera
9.0,17,12.0,1,0,75.00,10,1,1,v New Zealand,Christchurch,2015-12-28,ODI # 3715,Dushmantha Chameera
0.0,2,1.0,0,0,0.00,10,1,2,v New Zealand,Mount Maunganui,2016-01-05,ODI # 3721,Dushmantha Chameera
19.0,36,31.0,1,0,61.29,10,0,1,v Zimbabwe,Hambantota,2017-07-10,ODI # 3904,Dushmantha Chameera
6.0,-,7.0,0,0,85.71,9,0,1,v India,Pallekele,2017-08-24,ODI # 3906,Dushmantha Chameera
6.0,-,10.0,1,0,60.00,9,1,1,v India,Pallekele,2017-08-27,ODI # 3907,Dushmantha Chameera
10.0,-,12.0,1,0,83.33,10,1,1,v Pakistan,Abu Dhabi,2017-10-18,ODI # 3926,Dushmantha Chameera
11.0,-,15.0,1,0,73.33,10,1,1,v Pakistan,Sharjah,2017-10-23,ODI # 3930,Dushmantha Chameera
1.0,-,4.0,0,0,25.00,11,1,2,v Zimbabwe,Mirpur,2018-01-17,ODI # 3955,Dushmantha Chameera
1.0,-,2.0,0,0,50.00,11,0,1,v Bangladesh,Mirpur,2018-01-27,ODI # 3967,Dushmantha Chameera
2.0,-,5.0,0,0,40.00,11,0,2,v Afghanistan,Abu Dhabi,2018-09-17,ODI # 4038,Dushmantha Chameera
1.0,-,8.0,0,0,12.50,8,1,2,v New Zealand,Nelson,2019-01-08,ODI # 4076,Dushmantha Chameera
8.0,16,15.0,1,0,53.33,9,1,1,v West Indies,North Sound,2021-03-10,ODI # 4276,Dushmantha Chameera
1.0,2,1.0,0,0,100.00,10,0,1,v West Indies,North Sound,2021-03-12,ODI # 4277,Dushmantha Chameera
5.0,29,12.0,0,0,41.66,11,1,2,v Bangladesh,Mirpur,2021-05-23,ODI # 4290,Dushmantha Chameera
4.0,17,12.0,0,0,33.33,11,0,2,v Bangladesh,Mirpur,2021-05-25,ODI # 4291,Dushmantha Chameera
7.0,20,15.0,1,0,46.66,10,1,1,v England,Chester-le-Street,2021-06-29,ODI # 4296,Dushmantha Chameera
14.0,16,12.0,0,1,116.66,10,0,1,v England,The Oval,2021-07-01,ODI # 4297,Dushmantha Chameera
16.0,29,27.0,2,0,59.25,10,1,1,v England,Bristol,2021-07-04,ODI # 4298,Dushmantha Chameera
13.0,19,7.0,1,1,185.71,10,1,1,v India,Colombo (RPS),2021-07-18,ODI # 4307,Dushmantha Chameera
2.0,11,5.0,0,0,40.00,9,1,1,v India,Colombo (RPS),2021-07-20,ODI # 4309,Dushmantha Chameera
0.0,6,0.0,0,0,-,9,1,1,v South Africa,Colombo (RPS),2021-09-02,ODI # 4314,Dushmantha Chameera
11.0,37,23.0,0,0,47.82,9,1,2,v South Africa,Colombo (RPS),2021-09-04,ODI # 4315,Dushmantha Chameera
29.0,52,39.0,3,0,74.35,9,1,1,v South Africa,Colombo (RPS),2021-09-07,ODI # 4318,Dushmantha Chameera
13.0,24,13.0,0,1,100.00,8,1,2,v Zimbabwe,Pallekele,2022-01-18,ODI # 4343,Dushmantha Chameera
1.0,6,3.0,0,0,33.33,9,1,1,v Zimbabwe,Pallekele,2022-01-21,ODI # 4347,Dushmantha Chameera
7.0,24,18.0,1,0,38.88,10,0,1,v Australia,Pallekele,2022-06-16,ODI # 4412,Dushmantha Chameera
0.0,2,1.0,0,0,0.00,9,1,2,v South Africa,Centurion,2019-03-06,ODI # 4107,Kasun Rajitha
0.0,30,9.0,0,0,0.00,11,0,1,v South Africa,Gqeberha,2019-03-13,ODI # 4114,Kasun Rajitha
0.0,-,0.0,0,0,-,10,0,1,v Bangladesh,Colombo (RPS),2019-07-31,ODI # 4195,Kasun Rajitha
1.0,3,1.0,0,0,100.00,11,0,1,v India,Colombo (RPS),2021-07-20,ODI # 4309,Kasun Rajitha
8.0,9,5.0,2,0,160.00,10,1,2,v Afghanistan,Pallekele,2022-11-25,ODI # 4485,Kasun Rajitha
9.0,52,19.0,0,0,47.36,10,0,2,v India,Guwahati,2023-01-10,ODI # 4501,Kasun Rajitha
17.0,26,21.0,3,0,80.95,10,0,1,v India,Eden Gardens,2023-01-12,ODI # 4503,Kasun Rajitha
13.0,33,19.0,2,0,68.42,9,0,2,v India,Thiruvananthapuram,2023-01-15,ODI # 4505,Kasun Rajitha
5.0,12,9.0,1,0,55.55,9,1,2,v New Zealand,Auckland,2023-03-25,ODI # 4548,Kasun Rajitha
9.0,38,32.0,0,0,28.12,10,1,1,v New Zealand,Hamilton,2023-03-31,ODI # 4557,Kasun Rajitha
0.0,1,1.0,0,0,0.00,10,1,1,v Afghanistan,Hambantota,2023-06-02,ODI # 4579,Kasun Rajitha
0.0,3,1.0,0,0,0.00,11,1,1,v Ireland,Bulawayo,2023-06-25,ODI # 4599,Kasun Rajitha
1.0,4,6.0,0,0,16.66,10,1,1,v Scotland,Bulawayo,2023-06-27,ODI # 4603,Kasun Rajitha
5.0,11,7.0,1,0,71.42,10,1,1,v South Africa,Johannesburg,2017-02-04,ODI # 3831,Lahiru Kumara
1.0,9,7.0,0,0,14.28,10,0,2,v South Africa,Cape Town,2017-02-07,ODI # 3833,Lahiru Kumara
0.0,-,4.0,0,0,0.00,11,0,2,v Bangladesh,Dambulla,2017-03-25,ODI # 3855,Lahiru Kumara
3.0,-,6.0,0,0,50.00,11,1,1,v South Africa,Dambulla,2018-07-29,ODI # 4025,Lahiru Kumara
7.0,-,13.0,1,0,53.84,11,0,2,v South Africa,Pallekele,2018-08-05,ODI # 4029,Lahiru Kumara
1.0,-,8.0,0,0,12.50,10,1,2,v Pakistan,Karachi,2019-09-30,ODI # 4211,Lahiru Kumara
0.0,8,1.0,0,0,0.00,11,0,2,v Afghanistan,Pallekele,2022-11-25,ODI # 4485,Lahiru Kumara
0.0,4,2.0,0,0,0.00,11,1,1,v India,Eden Gardens,2023-01-12,ODI # 4503,Lahiru Kumara
9.0,29,19.0,2,0,47.36,10,1,2,v India,Thiruvananthapuram,2023-01-15,ODI # 4505,Lahiru Kumara
10.0,21,10.0,1,1,100.00,10,1,2,v New Zealand,Auckland,2023-03-25,ODI # 4548,Lahiru Kumara
0.0,13,6.0,0,0,0.00,11,0,1,v New Zealand,Hamilton,2023-03-31,ODI # 4557,Lahiru Kumara
4.0,9,5.0,0,0,80.00,9,0,1,v Afghanistan,Hambantota,2023-06-02,ODI # 4579,Lahiru Kumara
4.0,14,4.0,1,0,100.00,10,1,1,v Ireland,Bulawayo,2023-06-25,ODI # 4599,Lahiru Kumara
5.0,18,17.0,0,0,29.41,11,1,1,v Scotland,Bulawayo,2023-06-27,ODI # 4603,Lahiru Kumara
2.0,9,5.0,0,0,40.00,10,1,1,v Netherlands,Bulawayo,2023-06-30,ODI # 4606,Lahiru Kumara
10.0,40,26.0,0,0,38.46,10,0,1,v South Africa,Colombo (RPS),2021-09-07,ODI # 4318,Maheesh Theekshana
4.0,8,4.0,0,0,100.00,10,0,2,v Zimbabwe,Pallekele,2022-01-18,ODI # 4343,Maheesh Theekshana
1.0,4,2.0,0,0,50.00,11,0,1,v Zimbabwe,Pallekele,2022-01-21,ODI # 4347,Maheesh Theekshana
11.0,17,14.0,1,0,78.57,11,0,1,v Australia,Pallekele,2022-06-16,ODI # 4412,Maheesh Theekshana
0.0,5,5.0,0,0,0.00,11,1,1,v Australia,Colombo (RPS),2022-06-21,ODI # 4416,Maheesh Theekshana
2.0,11,8.0,0,0,25.00,11,0,1,v Australia,Colombo (RPS),2022-06-24,ODI # 4418,Maheesh Theekshana
3.0,18,12.0,0,0,25.00,9,1,2,v Afghanistan,Pallekele,2022-11-25,ODI # 4485,Maheesh Theekshana
0.0,3,2.0,0,0,0.00,9,1,1,v Ireland,Bulawayo,2023-06-25,ODI # 4599,Maheesh Theekshana
16.0,35,21.0,1,0,76.19,9,0,1,v Scotland,Bulawayo,2023-06-27,ODI # 4603,Maheesh Theekshana
28.0,55,47.0,1,0,59.57,9,1,1,v Netherlands,Bulawayo,2023-06-30,ODI # 4606,Maheesh Theekshana
13.0,46,30.0,0,0,43.33,9,1,1,v Netherlands,Harare,2023-07-09,ODI # 4620,Maheesh Theekshana
1.0,4,2.0,0,0,50.00,11,1,1,v Afghanistan,Hambantota,2023-06-02,ODI # 4579,Matheesha Pathirana
4.0,14,11.0,1,0,36.36,10,1,1,v Netherlands,Harare,2023-07-09,ODI # 4620,Matheesha Pathirana
22.0,29,20.0,1,1,110.00,8,1,1,v Afghanistan,Hambantota,2023-06-02,ODI # 4579,Dushan Hemantha
